id,first_name,last_name,team,position,age,exp,pos,avg_type,points,pos_rank,drop_off,sd_pts,floor,ceiling,tier,points_vor,rank,floor_vor,floor_rank,ceiling_vor,ceiling_rank,points_wk1,points_wk2,points_wk3
12923,C.J.,Ham,MIN,RB,26,3,RB,average,9.5760622732893,194,0.804872007802571,4.35925782350612,1.68164981863144,10.4984,,-157.767649859494,645,-138.082516848035,638,-183.557518341642,638,0.689014705882353,0.729513061746438,0.773316563467492
12923,C.J.,Ham,MIN,RB,26,3,RB,robust,9.45156227328929,191,0.221562273289294,1.27466669448517,1.68164981863144,10.4984,,-156.959667003789,641,-138.082516848035,638,-183.557518341642,638,0.689014705882353,0.729513061746438,0.773316563467492
12923,C.J.,Ham,MIN,RB,26,3,RB,weighted,9.44034043269359,143,0.384213550468008,5.03359621969947,0,10.3431854103343,,-125.992594061009,489,-133.638333333333,503,-176.119724672999,616,0.689014705882353,0.729513061746438,0.773316563467492
12925,Joe,Callahan,BAL,QB,26,3,QB,average,0,104,0,,0,0,12,-326.194983477564,755,-278.15812,751,-334.024376666667,753,,,
12925,Joe,Callahan,BAL,QB,26,3,QB,robust,0,104,0,0,0,0,12,-329.35991376548,755,-278.15812,751,-334.024376666667,753,,,
12925,Joe,Callahan,BAL,QB,26,3,QB,weighted,0,90,0,,0,0,12,-329.147872014613,687,-282.3178,529,-336.344065408333,749,,,
12929,Troymaine,Pope,LAC,RB,26,3,RB,average,3.1305,219,0.0977242734575694,1.81356747875562,0.2981,3.2501,,-164.213212132783,673,-139.466066666667,656,-190.805818341642,685,0.208,0.208,0.208
12929,Troymaine,Pope,LAC,RB,26,3,RB,robust,3.1305,220,0.2235,0.443297400000001,0.2981,3.2501,,-163.280729277078,671,-139.466066666667,656,-190.805818341642,685,0.208,0.208,0.208
12929,Troymaine,Pope,LAC,RB,26,3,RB,weighted,2.981,174,0.161962543902741,2.1078853147171,0,2.64679472049689,,-132.451934493703,525,-133.638333333333,503,-183.816115362836,681,0.208,0.208,0.208
12930,Robby,Anderson,NYJ,WR,26,3,WR,average,170.845881434058,26,1.74296790917052,18.394436773858,149.4805,195.289147808642,3,15.9244316184634,66,26.224989926281,58,11.2757619984185,76,9.495,9.83,8.41325
12930,Robby,Anderson,NYJ,WR,26,3,WR,robust,168.338639534884,28,2.05268991329183,20.97879,149.4805,195.289147808642,3,13.6423408941743,68,26.224989926281,58,11.2757619984185,76,9.495,9.83,8.41325
12930,Robby,Anderson,NYJ,WR,26,3,WR,weighted,173.212464630857,27,4.12049696074837,16.9400447069742,152.1,194.308357198743,3,16.0917270508659,72,20.5942325668349,63,15.6155852904814,70,9.495,9.83,8.41325
